,set_num,name,year,theme_id,num_parts
3612,986,Zaptor,2014,581,61
3613,3618,Volectro,2014,581,70
3614,8524,Slumbo,2014,582,61
3615,6379,5 Sixteens and 4 Twenties (System),1966,371,27
3616,11776,Lunk,2014,582,51
3617,10026,Girl's Freestyle Set,1995,399,274
3618,10371,Flurr,2014,582,46
3619,6894,Chomly,2014,582,68
3620,12669,Star Wars Co-Pack of 7121 and 7111,2000,166,2
3621,10150,Gobba,2014,582,57
3622,862,Jawg,2014,582,61
3623,9916,Kraw,2014,582,70
3624,3707,Tentro,2014,582,69
3625,14030,Balk,2014,582,68
3626,3107,Glomp,2014,583,64
3627,847,Glurt,2014,583,62
3628,12652,Torts,2014,583,48
3629,9429,Large Freestyle Bucket,1995,399,409
3630,12024,Footi,2014,583,72
3631,15302,Scorpi,2014,583,70
3632,6781,Hoogi,2014,583,69
3633,10525,Mesmo,2014,583,64
3634,11995,Magnifo,2014,583,61
3635,8507,Wizwuz,2014,583,70
3636,2772,Rokit,2015,584,66
3637,1412,Niksput,2015,584,62
3638,10382,Nurp-Naut,2015,584,52
3639,8145,Meltus,2015,584,66
3640,13014,Large Freestyle Playcase,1995,399,698
3641,10160,Flamzer,2015,584,60
3642,1449,Burnard,2015,584,59
3643,6932,Globert,2015,584,45
3644,2226,Vampos,2015,584,59
3645,10633,Boogly,2015,584,52
3646,11559,Gox,2015,585,62
3647,9254,Jinky,2015,585,59
3648,6484,Kamzo,2015,585,58
3649,1504,Krog,2015,585,60
3650,14085,Chilbo,2015,585,65
3651,5932,Snoof,2015,585,54
3652,3729,Spugg,2015,585,51
3653,3017,Turg,2015,585,56
3654,6770,Tungster,2015,585,60
3655,3644,Kramm,2015,586,68
3656,12773,Forx,2015,586,65
3657,4143,Wuzzo,2015,586,74
3658,12474,Dribbal,2015,586,52
3659,9649,Gurggle,2015,586,66
3660,11347,Slusho,2015,586,53
3661,14727,Snax,2015,586,51
3662,15588,Berp,2015,586,68
3663,1117,Vaka-Waka,2015,586,69
3664,4511,Kuffs,2016,587,63
3665,15113,Busto,2016,587,69
3666,3099,Tiketz,2016,587,62
3667,15605,Camillot,2016,587,64
3668,10152,Mixadel,2016,587,63
3669,13747,Paladum,2016,587,64
3670,9482,Jamzy,2016,587,70
3671,14721,Tapsy,2016,587,57
3672,145,Trumpsy,2016,587,54
3673,13970,Splasho,2016,588,67
3674,6762,Aquad,2016,588,70
3675,9364,Hydro,2016,588,70
3676,4769,Sharx,2016,588,55
3677,546,Skulzy,2016,588,66
3678,7355,Lewt,2016,588,62
3679,13848,Surgeo,2016,588,63
3680,3533,Skrubz,2016,588,68
3681,2398,Freestyle Trial Size,1997,399,36
3682,3305,Tuth,2016,588,67
3683,11408,Gobbol,2016,589,62
3684,2116,Sweepz,2016,589,61
3685,9312,Compax,2016,589,66
3686,11992,Cobrax,2016,589,64
3687,15872,Spinza,2016,589,60
3688,10199,Mysto,2016,589,64
3689,15360,Screeno,2016,589,73
3690,6011,Camsta,2016,589,62
3691,16100,Myke,2016,589,63
3692,9723,Small Freestyle Box,1997,399,132
3693,17064,Batman,2017,610,91
3694,17084,Batgirl,2017,610,99
3695,17085,Robin,2017,610,101
3696,17086,The Joker,2017,610,151
3697,17087,Captain America,2017,610,79
3698,17071,Iron Man,2017,610,96
3699,17088,Black Widow,2017,610,143
3700,17089,The Hulk,2017,610,93
3701,17675,Captain Jack Sparrow,2017,610,109
3702,17676,Captain Armando Salazar,2017,610,118
3703,17090,Belle,2017,610,139
3704,17091,Beast,2017,610,116
3705,8475,4 Sixteens 2 Twenties (The Building Toy),1966,371,18
3706,6008,Girl's Freestyle Suitcase,1995,399,293
3707,11749,Freestyle Multibox,1995,399,600
3708,4979,Electric Freestyle Set,1995,399,350
3709,9872,Mickey's Fire Engine,2000,388,27
3710,15374,Minnie's Birthday Party,2000,388,85
3711,2635,Mickey's Car Garage,2000,388,90
3712,3259,Mickey's Mansion,2000,388,123
3713,4010,Christmas Tree Ornament,2005,227,46
3714,7310,Snowman Ornament,2005,227,36
3715,8911,Santa Claus Ornament,2005,227,36
3716,16206,Spot & Friends,2001,37,53
3717,12369,Tina's House,2001,37,44
3718,6959,Cornerbricks (The Building Toy),1966,371,10
3719,13402,Max's Pitstop,2001,37,59
3720,15586,Cornerbricks (System),1966,371,20
3721,1794,Max Goes Flying,2001,37,173
3722,10970,Adventures with Max & Tina,2001,37,219
3723,1469,The Race of the Year,2001,37,326
3724,6927,Building Stories w/NaNa Bird,2001,37,382
3725,12313,Mickey's Fishing Adventure,2000,388,107
3726,12190,Large Creator Box,2002,37,500
3727,10900,"Bionicle Poster 2002, Bohrok front Krana back, 420 x 295 mm",2002,501,0
3728,6301,Isla De Muerta,2011,263,160
3729,716,2 x 4 Bricks (The Building Toy),1966,371,65
3730,1461,The Cannibal Escape,2011,263,279
3731,15554,2 x 4 Bricks (System),1966,371,126
3732,9398,The Mill,2011,263,366
3733,15398,Black Pearl,2011,263,808
3734,3422,Black Bus with Ball (Mannschaftsbus + Ball),2002,462,2
3735,10157,"Large Train Engine with Tender Black (Motorizable, sets 4534, 4535)",2002,238,203
3736,2159,Open Freight Wagon (White Box),2002,238,121
3737,2905,Passenger Wagon Green (White Box),2002,238,194
3738,1907,Caboose (White Box),2002,238,170
3739,6542,9V Platform and Mini-Figures,2002,238,47
3740,1390,Passenger Wagon Blue (White Box),2002,238,192
3741,2422,"Dragon Sculpture, Ollie, the little dragon from Castleland (Legoland Billund)",2002,425,47
3742,4047,The Captain’s Cabin,2011,263,94
3743,15991,2 x 3 Bricks (The Building Toy),1966,371,75
3744,14690,Fountain of Youth,2011,263,127
3745,11890,2 x 3 Bricks (System),1966,371,150
3746,8442,The London Escape,2011,263,466
3747,4008,Whitecap Bay,2011,263,748
3748,2363,Queen Anne’s Revenge,2011,263,1094
3749,13269,Star Wars Co-Pack of 7142 and 7152,2002,169,2
3750,7407,"4 x 4 Crawler Exclusive Edition ""BOSS Crawler"" [Co-Creation Model]",2013,1,1583
3751,10711,Grand Prix Racer,2013,12,1139
3752,9677,Mining 4 x 4,2012,56,101
3753,10407,Mini Off-Roader,2013,1,100
3754,497,Hovercraft,2013,1,169
3755,3712,Mini Backhoe Loader,2013,7,246
3756,9435,Monster Truck,2013,1,328
3757,4880,Excavator,2013,1,719
3758,16055,Moto Cross Bike,2013,1,253
3759,13624,Service Truck,2013,1,1275
3760,5994,Mobile Crane MK II,2013,7,2606
3761,5867,Police Car,1973,421,19
3762,13213,Off-Road Racer,2013,1,159
3763,2886,Loader and Tipper,2012,56,138
3764,6585,Race Car,2013,1,157
3765,13052,Twin Rotor Helicopter,2014,1,145
3766,4620,Mining Truck,2012,52,269
3767,3599,Snowmobile,2014,1,185
3768,12787,Hot Rod,2014,1,413
3769,3931,Construction Crew,2014,1,833
3770,8346,Container Truck,2014,1,947
3771,12691,Cargo Plane,2014,6,1295
3772,4013,Black Champion Racer,2014,1,136
3773,6949,Black Champion Racer,2014,1,137
3774,6035,Desert Racer,2014,1,148
3775,12052,Bulldozer,2014,7,614
3776,6413,Customized Pick up Truck,2014,1,1062
3777,8638,2 x 2 Bricks (The Building Toy),1966,371,100
3778,6818,Remote-Controlled Volvo L350F Wheel Loader,2014,7,1634
3779,15907,Excavator Transporter,2012,56,304
3780,9334,Cherry Picker,2015,15,155
3781,6419,Compact Tracked Loader,2015,7,251
3782,7891,Record Breaker,2015,12,124
3783,15057,Quad Bike,2015,11,148
3784,2703,Mining Truck,2015,7,361
3785,358,Street Motorcycle,2015,13,374
3786,10507,Formula Off-Roader,2015,11,493
3787,6226,Arctic Truck,2015,11,912
3788,8758,24 Hours Race Car,2015,12,1218
3789,6098,2 x 2 Bricks (System),1966,371,198
3790,12452,Fire Plane,2015,9,577
3791,1537,The Mine,2012,56,751
3792,11503,Race Truck,2015,12,608
3793,15645,Crawler Crane,2015,1,1399
3794,9021,Mercedes Benz Arocs 3245,2015,1,2792
3795,14159,Display Team Jet,2016,1,113
3796,13673,Hydroplane Racer,2016,1,179
3797,1032,Getaway Racer,2016,1,170
3798,16394,Police Interceptor,2016,1,185
3799,4864,Race Kart,2016,1,344
3800,7945,Mine Loader,2016,1,475
3801,9313,Drag Racer,2016,1,646
3802,9230,Off Road Command Center,2012,61,388
3803,3470,Heavy Lift Helicopter,2016,1,1041
3804,12406,Volvo EW 160E,2016,1,1166
3805,10560,Claas Xerion 5000 Trac VC,2016,1,1975
3806,7791,Bucket Wheel Excavator,2016,7,3928
3807,11015,Porsche 911 GT3 RS,2016,1,2704
3808,15491,Ultralight Helicopter,2017,1,199
3809,5015,Stunt Bike,2017,1,140
3810,6107,Stunt Truck,2017,1,141
3811,3139,Roadwork Crew,2017,1,364
3812,5837,9V Train Switching Track Collection,2006,244,28
3813,14108,Telehandler,2017,1,259
3814,14802,Recycling Truck,2012,63,296
3815,16821,Container Yard,2017,1,630
3816,1226,BMW R 1200 GS Adventure,2017,1,593
3817,18278,Technic 40 year anniversary model (42057 + 42061 + 42063),2017,1,568
3818,16626,Ocean Explorer,2017,1,1326
3819,16221,RC Tracked Racer,2017,1,369
3820,15228,Air Race Jet,2017,1,1150
3821,14737,City Garage,2012,63,932
3822,2943,Star Wars MINI Bonus Pack,2003,159,4
3823,3212,4 × 4 Fire Truck,2012,58,242
3824,7249,Fire Plane,2012,58,507
3825,9513,Motor Case / Lower Part,1977,443,1
3826,641,Coast Guard Platform,2008,55,450
3827,6265,1 x 2 Bricks,1966,371,176
3828,4298,Starter Set 100,1998,470,53
3829,14143,2 eights 2 sixes 2 fours 8 twos 6 ones (The Building Toy),1966,371,20
3830,10110,Starter Set 200,1998,470,95
3831,5685,LEGO Stores Easter Chick for 2004,2004,229,62
3832,3886,LEGO Stores Easter Chick in egg for 2004,2004,229,99
3833,14192,LEGO Stores Easter Opening Egg for 2004 - Blue,2004,229,178
3834,1731,Super Set 200,1998,470,519
3835,4788,Medium Bucket,1998,470,264
3836,12255,Starter Set 300,1998,470,264
3837,3919,Super Set 100,1998,470,509
3838,6864,Playdesk and Bricks,1998,470,215
3839,6283,Brick Pack 100,1998,470,288
3840,1115,Large Box of Bricks,1998,470,428
3841,3464,"1 x 1, 1 x 2, 1 x 4, 1 x 6, 1 x 8 Bricks",1966,371,28
3842,14560,Challenger Set 100,1998,470,65
3843,10078,Challenger Set 300,1998,470,363
3844,11085,Challenger Set 400 with Motor,1999,470,548
3845,8360,Medium Bucket,1998,470,363
3846,7930,Challenger Set 350,1998,470,244
3847,11418,Vakama Promotional Set (Woolworth's Exclusive),2003,356,3
3848,10718,Brick Pack 300,1998,470,812
3849,15570,Freestyle Set,1998,399,30
3850,11025,Curved and Round Bricks (The Building Toy),1966,371,84
3851,15899,Freestyle Set,1998,399,38
3852,5962,Stunt Pack,2004,119,35
3853,15845,Racers Hazard Kit,2004,119,35
3854,5673,Large Bulk Bucket,1998,399,420
3855,7507,Fork Lift,1976,416,21
3856,9512,Freestyle Playdesk,1998,399,309
3857,1420,Big Box Play Scape,1998,399,1009
3858,10729,7 Named Beams (The Building Toy),1966,371,7
3859,8642,Large Bucket,1998,399,468
3860,4824,8 Plates 2 x 8 (The Building Toy),1966,371,8
3861,15832,FreeStyle Box,1998,399,180
3862,11961,Freestyle Playdesk,1998,399,508
3863,579,Letters and Keyring,2005,500,72
3864,13973,LEGO Games Knights Kingdom Chess,2005,502,184
3865,11391,Blue Tub,2003,37,1000
3866,7899,CREATOR Strata Red {Red Tub},2003,37,1002
3867,10762,Freestyle Trial Size,1998,399,39
3868,5391,5 Plates 4 x 8 (The Building Toy),1966,371,5
3869,355,Classic Trial Size,1999,470,25
3870,7441,Classic Trial Size,1999,470,37
3871,2195,Classic Trial Box,2000,470,53
3872,54,Classic Trial Size,1999,470,123
3873,11296,Small Bucket,1999,470,256
3874,11926,Transformation Kit Dirt Crusher (Red),2005,119,47
3875,10279,Transformation Kit Dirt Crusher (Blue),2005,119,47
3876,7747,Transformation Kit Dirt Crusher (Green),2005,119,47
3877,4947,Big Wheels Pack Dirt Crusher (Red),2005,119,10
3878,3887,Big Wheels Pack Dirt Crusher (Blue),2005,119,10
3879,14803,Big Wheels Pack Dirt Crusher (Green),2005,119,10
3880,4923,Dirt Crusher Gearbox with Light,2005,119,6
3881,4790,Antenna Pack for Dirt Crusher,2005,119,10
3882,13696,City Value Pack - 7241 7246 - shrinkwrapped Target Country in Australia,2005,52,0
3883,5757,Large Bucket,1999,470,404
3884,4115,4 Plates 6 x 8 (The Building Toy),1966,371,4
3885,7042,Classic Build & Store Tub,1999,470,770
3886,4044,Classic Value Pack,1999,470,817
3887,4099,Helicopter ANA Promotional Set,2002,466,16
3888,5671,Lightning Streak,2002,113,19
3889,7172,Blue Power,2002,113,22
3890,15267,Nesquik Quicky Racer,2002,113,17
3891,9074,Basic Set,1973,469,234
3892,1754,Green Racer,2003,113,21
3893,14886,Biplane,1975,412,18
3894,5354,Blue Racer,2003,113,24
3895,14189,Six Trees and Bushes (The Building Toy),1966,371,6
3896,14000,Chopper Cop,1998,100,24
3897,12335,Xcyber,1997,144,36
3898,15317,Rings,1980,404,15
3899,9914,Racing Car,2004,113,28
3900,82,Blue Racer,2004,113,31
3901,10565,Orange Racer,2004,113,24
3902,15395,Gas Station (The Building Toy),1966,371,13
3903,12272,Road Signs (The Building Toy),1966,371,8
3904,1727,6 Street Lamps with Curved Top (The Building Toy),1966,371,6
3905,13648,Black Robots Pod,2004,478,50
3906,13019,Picture Frame and Mirror,1980,279,48
3907,8365,Dragon Pod,2005,478,52
3908,15401,Monster Pod,2005,478,49
3909,12144,Aqua Pod,2005,478,56
3910,3442,50 lettered bricks (The Building Toy),1966,371,50
3911,16098,Robo Pod,2004,478,50
3912,10302,Robo Pod (Polybag),2004,478,47
3913,12952,Robo Pod (Toy Fair Nuernberg Promotion),2004,478,50
3914,7176,Auto Pod,2004,478,40
3915,5779,Auto Pod (Polybag),2004,478,37
3916,6660,Auto Pod (Toy Fair Nuernberg Promotion),2004,478,40
3917,3614,Aero Pod,2004,478,36
3918,8233,Aero Pod (Polybag),2004,478,33
3919,2322,Aero Pod (Toy Fair Nuernberg Promotion),2004,478,36
3920,14494,Wild Pod,2004,478,44
3921,8519,Wild Pod (polybag),2004,478,41
3922,14662,Wild Pod (Toy Fair Nuernberg Promotion),2004,478,44
3923,183,Tipper Truck,1976,416,23
3924,11349,Garage Plate and Door (The Building Toy),1966,371,3
3925,1236,50 numbered bricks (The Building Toy),1966,371,50
3926,3682,Large House Set,1970,433,218
3927,14810,Furno XL,2013,401,103
3928,10635,Creations and Bricks {Red Tub},2003,37,705
3929,15385,Pyrox,2013,403,50
3930,10852,Rocka,2013,401,43
3931,13248,Scarox,2013,403,46
3932,4939,Bulk,2013,401,50
3933,5801,Bruizer,2013,403,62
3934,12432,Breez,2013,401,49
3935,16175,Ogrum,2013,403,59
3936,984,Surge,2013,401,66
3937,15329,Dragon Bolt,2013,403,151
3938,12192,Stormer,2013,401,69
3939,8735,Little Creations,2003,204,110
3940,4794,Frost Beast,2013,403,60
3941,11869,Evo,2013,401,51
3942,4097,Aquagon,2013,403,43
3943,6800,Jet Rocka,2013,401,289
3944,8114,EVO Walker,2014,400,50
3945,8279,JAW Beast vs. STORMER,2014,400,49
3946,15262,STORMER Freeze Machine,2014,400,87
3947,7196,FURNO Jet Machine,2014,400,78
3948,6511,ROCKA Stealth Machine,2014,400,88
3949,10911,FLYER Beast vs. BREEZ,2014,400,91
3950,838,Sea Riders,2003,204,549
3951,7648,SPLITTER Beast vs. FURNO & EVO,2014,400,108
3952,15488,EVO XL Machine,2014,400,192
3953,3996,ROCKA Crawler,2014,401,49
3954,2240,TUNNELER Beast vs. SURGE,2014,400,59
3955,656,BULK Drill Machine,2014,401,111
3956,13731,CRYSTAL Beast vs. BULK,2014,400,83
3957,13440,BREEZ Flea Machine,2014,401,101
3958,1620,SURGE & ROCKA Combat Machine,2014,401,187
3959,3052,"QUEEN Beast vs. FURNO, EVO & STORMER",2014,400,216
3960,3087,Air Blazers,2003,204,705
3961,15365,Land Busters,2003,204,769
3962,13919,Large Creator Bucket,2003,37,1305
3963,12726,Buildings,2004,22,506
3964,12314,Transportation,2004,22,302
3965,13337,Animals,2004,22,202
3966,2933,Build and Create,2004,37,500
3967,103,Blue Strata XXL,2004,37,1200
3968,15834,Einfallsreiches Bauen [Imaginative Building],2004,37,200
3969,8284,Arachno Pod,2005,478,57
3970,10934,LEGO Creator Bucket,2004,37,500
3971,1003,Auto Pod,2006,479,56
3972,328,Robo Pod,2006,479,64
3973,3821,Aero Pod,2006,479,60
3974,12080,Dino Pod,2006,479,55
3975,15085,Space Shuttle,1979,130,39
3976,4740,Box of Bricks,2005,48,1000
3977,9476,LEGO Creator Handy Box,2005,48,800
3978,1865,Better Building More Fun,2004,37,2000
3979,8654,Fire ATV,2012,58,50
3980,11317,"Advent Calendar 2012, City",2012,208,24
3981,9549,"Advent Calendar 2012, City (Day  9) Mechanic with Wrench",2012,217,5
3982,7529,"Advent Calendar 2012, City (Day 10) Wheel Dolly with Wheels",2012,217,10
3983,6137,"Advent Calendar 2012, City (Day 11) Firefighter's ATV without Wheels",2012,217,13
3984,11918,"Advent Calendar 2012, City (Day 12) Female Firefighter",2012,217,5
3985,6375,"Advent Calendar 2012, City (Day 13) Desk with Computer and Chair",2012,217,8
3986,7167,"Advent Calendar 2012, City (Day 14) Box with Burning Logs",2012,217,5
3987,11968,"Advent Calendar 2012, City (Day 15) Wall with Safety Equipment",2012,217,16
3988,13150,"Advent Calendar 2012, City (Day 16) Girl with Snowball",2012,217,5
3989,13461,"Advent Calendar 2012, City (Day 17) Catapult",2012,217,15
3990,4982,"Advent Calendar 2012, City (Day 18) Dog and Hydrant",2012,217,6
3991,5062,"Advent Calendar 2012, City (Day  1) Fireman with Loudhailer",2012,217,5
3992,15720,"Advent Calendar 2012, City (Day 19) Firefighter with Cup",2012,217,5
3993,9365,"Advent Calendar 2012, City (Day 20) Wheelbarrow with Spade and Snow",2012,217,7
3994,5075,"Advent Calendar 2012, City (Day 21) Warning Lights and Sign",2012,217,9
3995,3358,"Advent Calendar 2012, City (Day 22) Santa's Sled",2012,217,8
3996,8802,"Advent Calendar 2012, City (Day 23) Wrapped Gifts",2012,217,16
3997,1855,"Advent Calendar 2012, City (Day 24) Santa on Snowmobile",2012,217,13
3998,12288,"Advent Calendar 2012, City (Day 2) Chainsaw with Logs",2012,217,8
3999,5194,"Advent Calendar 2012, City (Day 3) Christmas Tree",2012,217,16
4000,10824,"Advent Calendar 2012, City (Day 4) Stairs and Star for Tree",2012,217,8
4001,3873,"Advent Calendar 2012, City (Day 5) Wall with Fireman Equipment",2012,217,17
4002,1571,"Advent Calendar 2012, City (Day  6) Boy with Snowball",2012,217,5
4003,13387,"Advent Calendar 2012, City (Day 7) Toy Fire Engine with Remote",2012,217,17
4004,6258,"Advent Calendar 2012, City (Day 8) Wall with Ski Equipment",2012,217,24
4005,8772,Helicopter Rescue,2012,60,425
4006,13966,6 International Flags (The Building Toy),1971,371,6
4007,16275,6 International Flags (The Building Toy),1971,371,6
4008,1427,Mobile Fire Command Center,2012,58,520
4009,1426,Ambulance,2012,60,198
4010,11268,Garbage Truck,2012,63,207
4011,11985,Dirt Bike Transporter,2012,64,205
4012,2293,Tipper Truck,2012,56,221
4013,10709,Car and Caravan,2012,63,217
4014,12323,Patrol Car,2012,61,96
4015,10766,Police Pursuit,2012,61,129
4016,3680,Robbers' Hideout,2012,61,316
4017,4168,Heavy-Duty Helicopter,2012,61,392
4018,2527,Forest Police Station,2012,61,632
4019,13720,Police Dog Van,2012,61,312
4020,1932,Glider,2012,53,101
4021,12485,Coca-Cola Defender 1,2002,462,4
4022,19,Coca-Cola Defender 2,2002,462,4
4023,9427,Coca-Cola Middle Fielder 1,2002,462,4
4024,5783,Coca-Cola Forward 1,2002,462,4
4025,3585,Coca-Cola Forward 2,2002,462,4
4026,1661,Coca-Cola Defender 3,2002,462,4
4027,118,Coca-Cola Defender 4,2002,462,4
4028,11423,Coca-Cola Middle Fielder 2,2002,462,4
4029,612,Star Wars Co-Pack of 4500 and 4504,2004,169,2
4030,13975,Police Units,1976,421,49
4031,517,Coca-Cola Forward 3,2002,462,4
4032,690,Lighting Device Pack (The Building Toy),1966,371,3
4033,4745,Coca-Cola Forward 4,2002,462,4
4034,8301,Coca-Cola Goal Keeper,2002,462,4
4035,13567,Coca-Cola Referee,2002,462,6
4036,8586,Coca-Cola Hotdog Girl,2002,462,6
4037,15201,Coca-Cola Doctor,2002,462,5
4038,1985,Coca-Cola TV Cameraman,2002,462,4
4039,4054,Coca-Cola TV Camera,2002,462,11
4040,4165,Coca-Cola PK Kicker,2002,462,4
4041,6952,Lighting Device Pack with Improved Plugs (The Building Toy),1970,371,8
4042,11951,Coca-Cola Goal,2002,462,7
4043,2666,Coca-Cola Bench,2002,462,7
4044,1121,Coca-Cola Hotdog Trolley,2002,462,18
4045,15682,Coca-Cola Light,2002,462,16
4046,3369,Coca-Cola Bottle Case,2002,462,7
4047,13457,Coca-Cola Vending Machine,2002,462,6
4048,3104,Coca-Cola Sign Board,2002,462,3
4049,2685,Coca-Cola Stretcher,2002,462,3
4050,13071,Coca-Cola Stand,2002,462,9
4051,6001,Coca-Cola Drink Stand,2002,462,8
4052,9169,Coca-Cola Ball,2002,462,2
4053,8132,Coca-Cola Secret A,2002,462,4
4054,11512,Coca-Cola Secret B,2002,462,4
4055,4346,Police Helicopter,2013,61,106
4056,14123,Jabba's Message,2003,169,46
4057,10847,Jabba's Prize,2003,169,40
4058,780,T-16 Skyhopper,2003,169,98
4059,11867,"Geonosian Fighter, Black Box",2003,167,171
4060,8613,Geonosian Fighter Blue Box,2004,167,153
4061,16277,TIE Bomber,2003,169,229
4062,2563,Jabba's Palace,2003,169,234
